Fizeram,26
campanha,33
NOJENTA,26
ASQUEROSA,26
contra,44
Marina,777
2014,45
"ain,78
jogo".,52
Um,27
estelionato,26
eleitoral,32
Agora,27
fala,57
A,68
PT,204
desonesto".,26
DANESSE.,26
Amg,1
levar,4
conta,2
pesquisas,13
marina,97
menos,47
chances,25
ir,183
pro,19
segundo,68
turno,53
Ciro,304
queria,2
Bozo,9
pois,1
acho,8
briga,1
Haddad.,1
"Bolsonaro,197
fugiu,183
debate,466
pq,404
medo,260
perder,245
Ué,176
pensei,176
deixou,176
levou,184
FACADA,177
tentativa,176
HOMICÍDIO.,176
"Eu,72
anti-PT",72
diz,92
S,75
faltava,72
completar,72
#DebateNaRecord,130
#ToryDuplicity,4
Jeremy,4
Hunt,4
talks,4
tough,5
on,9
Russia,4
but,4
his,4
party,4
has,4
accepted,4
nearly,4
£1million,4
in,16
Russian,4
money,4
数ヶ月前にナンパしてきた男が「俺フォロワー500人いるよ！？」つってきたから「え？私は8000人います」って応えてしまったために「坊主って知ってる？」って言われてしまったのいまだに悔しいな,1
Cara,69
Silva,108
Bolsonaro,144
''fugiu,66
porque,103
Ele,70
esfaqueado,67
passou,68
duas,68
cirurgias,66
seguidas...,66
Voc,81
ideia,68
tamanho,66
bobagem,67
disse?,66
Me,76
conforta,66
saber,67
voc,83
est,93
prestes,66
tirar,75
tradicionais,66
férias,67
4,95
anos!,66
love,1
how,4
dudebros,1
who,1
hate,2
pearl,2
bc,2
she,3
isn't,1
big,2
titty,1
waifu,1
ignore,1
close,2
her,4
and,28
are,7
will,4
never,1
suck,1
your,7
dick,1
likes,1
pussy,1
Parece,8
Daciolo,35
Meirelles,52
Álvaro,34
Dias,26
Alckmin,53
partiram,8
desespero,23
Todos,11
atacando,15
Partido,9
Trabalhadores,8
chavões,8
ultrapassados,8
Engrossando,8
discurso,19
parecido,8
Michel,8
Temer,8
poder,11
O,33
Brasileiro,8
viu,18
deu,11
certo.,9
mostrando,3
quão,3
sujo,4
pode,11
político,4
sujo..,3
candidato,44
presente,15
defender,21
Escória,3
política,10
#OVotoNaRecord,7
Crédito,3
MARINA,16
SILVA,2
disse,6
perder",3
UÉ?!,1
Estar,1
recuperando,1
quase,1
ASSASSINADO,1
agora,41
"medo,1
#MGPterecuerda,3
En,5
el,64
#DíadelPeriodista,3
la,145
hace,6
un,48
reconocimiento,3
aquellos,3
hombres,3
mujeres,3
con,27
esfuerzo,3
dedicación,3
profesionalismo,3
ética,3
responsabilidad,3
veracidad,3
mantienen,3
informados,3
del,44
acontecer,3
nacional,4
internacional,4
#FelizdíadelPeriodista,3
#2DecadesForChiranjeeviCharitableTrust,7
Enno,7
lakshala,7
mandiki,7
upayoga,7
padina,7
Trust,7
Kevalam,7
chiranjeevi,7
gari,7
pyina,7
Base,8
ayi,7
ippudu,7
Hyd,7
lone,7
Mega,7
fans,7
ki,7
devalayam,7
chotu,7
Qual,15
partido,12
dessas,8
mulheres,10
movimento,8
elenao?,8
indiquem,8
único,11
Lembrando..,8
PT.,8
#MulheresSubmissasAoPT,9
Triste,1
situação,2
pra,30
mim,3
candidata,9
sensata,1
todas,2
opções,2
infelizmente,1
mt,2
apoio,9
estar,36
frente,34
Haddad,82
atacou,15
bate,15
jogou,15
marqueteiro,15
trás,16
Júpiter,15
Boulos,51
franco,15
atirador,15
bateu,16
E,39
cabo,18
sobe,15
desce,15
Monte,16
acabei,1
ver,19
pesquisa,5
BTG/FSB,1
provavelmente,4
dois,6
candidatos,40
SOMADOS,1
55,1
votos,6
válidos,1
primeiro,11
lidera,1
índices,1
rejeição,11
Eu,31
milímetro,1
desistir,1
entender,3
país,11
vota,12
:,2
foda-se,5
Gomes,15
Ninguém,1
quer,15
...,1
tranquilo,1
estressa,1
ataques,2
desesperados,1
outros,10
candidatos..,1
ciro,15
cita,1
Eunicio,1
PDT,1
juntinho,1
Se,14
esquentado,1
perguntado,1
sobre,11
bença,1
pediu,2
Agripino,1
Maia,1
RN,1
#DebateRecord,1
“Bolsonaro,1
Falou,1
"cristã,1
humano,9
30,3
pontos,5
alto,1
barriga,1
entanto,1
aproveita,1
ausência,4
mais..,1
Tengo,2
muchas,3
preguntas,1
hacer,5
estoy,4
muy,5
confuso,1
sai,27
desta,26
eleição,34
menor,27
entrou,27
Começou,25
esquerda,33
negociou,25
centrão,25
flerta,25
antipetismo,26
Sem,31
lado,31
apequena-se,25
dia,34
fez,27
Marina.,39
die,3
dunkelbraune,1
Affenpinscherin,1
braucht,1
sich,1
doch,1
sowieso,1
nicht,1
zu,1
sorgen,1
nojento,15
fracos,21
expressividade,12
urnas,19
usando,14
atacar,14
possa,13
at,38
utilizam,12
perguntas,12
réplicas,12
tréplicas,12
atacá-lo,12
Bando,12
covardes!,12
Mezclar,1
Ejército,Marina,1
Policía,1
Judicial,y,1
crear,1
una,26
Fuerza,propia,1
Frankenstein,puede,1
locura,1
grave,2
nacida,1
ignorancia,2
mentes,1
calenturientas,1
fruto,1
insano,1
patologías,1
serias,1
Hagamos,1
gracejadas.,1
_b612,4
Mhmm,1
doktori,1
hrv,1
bolnicama,1
žive,1
od,6
provizije,1
Sam,1
bog,1
im,4
nitko,1
ne,4
dođe,1
tak,1
he,4
I,9
placa,1
liječenje,2
Sto,1
tice,1
skupljanja,1
to,48
možemo,1
ignorirati,1
jer,2
je,10
rekla,1
kazala,1
strane,1
očajnih,1
roditelja,1
koji,1
prepricavaju,1
ono,1
kaj,1
kuže,1
jako,1
stresnoj,1
situaciji.,1
Марин,1
Хлебников,1
нашл,1
муж,1
мертвы,1
Москве,1
#новост,1
#news,1
Cada,7
vez,11
ouço,6
falando,11
gosto,10
dela....,6
Conclusão,1
coiso,10
embrionário,1
carrega,2
semente,1
fermentado,1
ressentido,1
Todo,8
desonesto,1
coisificado.,1
mãe,1
vcs,7
tbm,1
gosta,5
causar,1
mini,1
infarto?!,1
Mami,2
votarei,2
2,13
continuo,1
Salnobaro,1
Daciolo..,1
voto,18
qlqr,1
desses,4
Mas,13
PT...,1
...voto,1
maluca!,1
arte,21
usar,21
ódio,96
criticar,21
dissemina,21
Por,28
Kiko,21
Nogueira,21
@_LMELLO,1
Ser,2
obcecado,1
Manu,1
fácil,1
né,3
faz,19
Marina?,1
Quero,1
gif,1
fazendo,3
coraçãozinho,1
mesa,1
erra,9
feio,12
dizer,12
governo,10
existe,12
governar,18
Os,20
governos,9
existem,9
TODOS,12
dona,9
_Fernandes,3
mim,,1
maior,3
decepção,desleal,covarde,falso,1
demagogo.,1
Fazer,1
dobrinhas,1
Haddad,,1
coisa,10
covarde,1
pilantra.,1
.,17
aqui,31
tentando,13
entender.,13
babam,13
falam,13
logo,18
dizem,14
acabar.,13
Alguna,1
habéis,1
estado,2
tan,9
jodidos,1
cansados,2
tristes,1
lo,12
queríais,1
es,41
solos??????,1
pero,19
al,12
mismo,1
tiempo,3
necesitabais,1
alguien,2
estuviera,1
ah,1
vosotros,1
quién,1
hablar,1
llorar??????,1
despreparado,1
chance,3
escolhendo,1
errado,3
adversários,1
estagnada,1
comendo,1
beiradas,1
Bonofauro,1
firme,2
possíveis,1
eleitores,6
armário...,1
Vai,3
dar,6
merda,14
nao,8
18:00,1
ja,4
preguiça,1
monstra,1
academia,1
inchado,14
Seu,15
tanto,20
virou,14
cafajeste,14
mente,14
olho,14
duro,14
Transformou-se,14
próstata,14
cauterizada,14
Collor,14
alopecia,14
Tenho,14
dito,15
tempo.,15
Bolivia,5
seguir,12
siendo,4
mediterránea,3
nosotros,4
teniendo,3
Almirante,3
inutil,3
nuestro..,3
De,20
(,18
grosso,21
momentos,19
amarela,36
mesmo!",13
Curioso,13
13,17
ÚNICA,13
bloqueou,13
corrigimos,13
informação,13
falsa,15
divulgou,13
Amarelou!,13
Coringa,1
jogo,8
ensaiado.,1
Entram,1
extremos.,1
NÃO,3
faces,1
mesma,9
moeda.,2
H,1
abismo,1
eles.,1
democrata.,1
defende,1
torturadores.,1
